AnalysisId,SampleId,SampleNum,Type,Fixed,Latitude,Longitude,Distance_miles,Bearing,Direction,CollectionDate,Source,Description,SpectraFile,SamplingTime,LiveTime,InstrumentHeight,Uncertainty,MDA,MethodCode,Moisture_pct,Nuclide,Result,Unit
225633,9317,SCF-10131,Instrument,No,37.115773,140.12984,54.0291326140406,247.226606930532,WSW,4/28/2011 9:06:38 PM,DOE,,2011_04_29_13_08_420.spc,638,601,100,20.1,,InSituGammaSpec,,Cs-137,2.89,uCi/m2
225635,9317,SCF-10131,Instrument,No,37.115773,140.12984,54.0291326140406,247.226606930532,WSW,4/28/2011 9:06:38 PM,DOE,,2011_04_29_13_08_420.spc,638,601,100,52,,InSituGammaSpec,,La-140,0.00921,uCi/m2
225637,9317,SCF-10131,Instrument,No,37.115773,140.12984,54.0291326140406,247.226606930532,WSW,4/28/2011 9:06:38 PM,DOE,,2011_04_29_13_08_420.spc,638,601,100,42.4,,InSituGammaSpec,,Ag-110m,0.0141,uCi/m2
225639,9317,SCF-10131,Instrument,No,37.115773,140.12984,54.0291326140406,247.226606930532,WSW,4/28/2011 9:06:38 PM,DOE,,2011_04_29_13_08_420.spc,638,601,100,64.3,,InSituGammaSpec,,Nb-95,0.00703,uCi/m2
225641,9315,SCF-10132,Instrument,No,37.145643,140.097098,54.9392473234354,249.954004221397,WSW,4/28/2011 11:09:33 PM,DOE,,2011_04_29_15_15_410.spc,609,576,100,21.3,,InSituGammaSpec,,I-131,0.2,uCi/m2
225643,9315,SCF-10132,Instrument,No,37.145643,140.097098,54.9392473234354,249.954004221397,WSW,4/28/2011 11:09:33 PM,DOE,,2011_04_29_15_15_410.spc,609,576,100,0,,InSituGammaSpec,,I-132,0,uCi/m2
225645,9315,SCF-10132,Instrument,No,37.145643,140.097098,54.9392473234354,249.954004221397,WSW,4/28/2011 11:09:33 PM,DOE,,2011_04_29_15_15_410.spc,609,576,100,140,,InSituGammaSpec,,I-133,0.00666,uCi/m2
225647,9315,SCF-10132,Instrument,No,37.145643,140.097098,54.9392473234354,249.954004221397,WSW,4/28/2011 11:09:33 PM,DOE,,2011_04_29_15_15_410.spc,609,576,100,32,,InSituGammaSpec,,Te-129m,0.826,uCi/m2
225649,9315,SCF-10132,Instrument,No,37.145643,140.097098,54.9392473234354,249.954004221397,WSW,4/28/2011 11:09:33 PM,DOE,,2011_04_29_15_15_410.spc,609,576,100,0,,InSituGammaSpec,,Te-132,0,uCi/m2
225651,9315,SCF-10132,Instrument,No,37.145643,140.097098,54.9392473234354,249.954004221397,WSW,4/28/2011 11:09:33 PM,DOE,,2011_04_29_15_15_410.spc,609,576,100,20.1,,InSituGammaSpec,,Cs-134,2.57,uCi/m2
225653,9315,SCF-10132,Instrument,No,37.145643,140.097098,54.9392473234354,249.954004221397,WSW,4/28/2011 11:09:33 PM,DOE,,2011_04_29_15_15_410.spc,609,576,100,24,,InSituGammaSpec,,Cs-136,0.0491,uCi/m2
225655,9315,SCF-10132,Instrument,No,37.145643,140.097098,54.9392473234354,249.954004221397,WSW,4/28/2011 11:09:33 PM,DOE,,2011_04_29_15_15_410.spc,609,576,100,20.1,,InSituGammaSpec,,Cs-137,2.53,uCi/m2
225657,9315,SCF-10132,Instrument,No,37.145643,140.097098,54.9392473234354,249.954004221397,WSW,4/28/2011 11:09:33 PM,DOE,,2011_04_29_15_15_410.spc,609,576,100,44.2,,InSituGammaSpec,,La-140,0.0109,uCi/m2
225659,9315,SCF-10132,Instrument,No,37.145643,140.097098,54.9392473234354,249.954004221397,WSW,4/28/2011 11:09:33 PM,DOE,,2011_04_29_15_15_410.spc,609,576,100,61.3,,InSituGammaSpec,,Ag-110m,0.00738,uCi/m2
225661,9315,SCF-10132,Instrument,No,37.145643,140.097098,54.9392473234354,249.954004221397,WSW,4/28/2011 11:09:33 PM,DOE,,2011_04_29_15_15_410.spc,609,576,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
225663,9313,SCF-10133,Instrument,No,37.046503,140.028534,61.0967205642539,245.177731542051,WSW,4/29/2011 12:50:29 AM,DOE,,2011_04_29_16_57_500.spc,609,586,100,21.6,,InSituGammaSpec,,I-131,0.148,uCi/m2
225665,9313,SCF-10133,Instrument,No,37.046503,140.028534,61.0967205642539,245.177731542051,WSW,4/29/2011 12:50:29 AM,DOE,,2011_04_29_16_57_500.spc,609,586,100,0,,InSituGammaSpec,,I-132,0,uCi/m2
225667,9313,SCF-10133,Instrument,No,37.046503,140.028534,61.0967205642539,245.177731542051,WSW,4/29/2011 12:50:29 AM,DOE,,2011_04_29_16_57_500.spc,609,586,100,147,,InSituGammaSpec,,I-133,0.00445,uCi/m2
225669,9313,SCF-10133,Instrument,No,37.046503,140.028534,61.0967205642539,245.177731542051,WSW,4/29/2011 12:50:29 AM,DOE,,2011_04_29_16_57_500.spc,609,586,100,31,,InSituGammaSpec,,Te-129m,0.652,uCi/m2
225671,9313,SCF-10133,Instrument,No,37.046503,140.028534,61.0967205642539,245.177731542051,WSW,4/29/2011 12:50:29 AM,DOE,,2011_04_29_16_57_500.spc,609,586,100,0,,InSituGammaSpec,,Te-132,0,uCi/m2
225673,9313,SCF-10133,Instrument,No,37.046503,140.028534,61.0967205642539,245.177731542051,WSW,4/29/2011 12:50:29 AM,DOE,,2011_04_29_16_57_500.spc,609,586,100,20.1,,InSituGammaSpec,,Cs-134,1.76,uCi/m2
225675,9313,SCF-10133,Instrument,No,37.046503,140.028534,61.0967205642539,245.177731542051,WSW,4/29/2011 12:50:29 AM,DOE,,2011_04_29_16_57_500.spc,609,586,100,26.1,,InSituGammaSpec,,Cs-136,0.0314,uCi/m2
225677,9313,SCF-10133,Instrument,No,37.046503,140.028534,61.0967205642539,245.177731542051,WSW,4/29/2011 12:50:29 AM,DOE,,2011_04_29_16_57_500.spc,609,586,100,20.1,,InSituGammaSpec,,Cs-137,1.71,uCi/m2
225679,9313,SCF-10133,Instrument,No,37.046503,140.028534,61.0967205642539,245.177731542051,WSW,4/29/2011 12:50:29 AM,DOE,,2011_04_29_16_57_500.spc,609,586,100,34.3,,InSituGammaSpec,,La-140,0.0169,uCi/m2
225681,9313,SCF-10133,Instrument,No,37.046503,140.028534,61.0967205642539,245.177731542051,WSW,4/29/2011 12:50:29 AM,DOE,,2011_04_29_16_57_500.spc,609,586,100,55.4,,InSituGammaSpec,,Ag-110m,0.00829,uCi/m2
225683,9313,SCF-10133,Instrument,No,37.046503,140.028534,61.0967205642539,245.177731542051,WSW,4/29/2011 12:50:29 AM,DOE,,2011_04_29_16_57_500.spc,609,586,100,73.7,,InSituGammaSpec,,Nb-95,0.00493,uCi/m2
225685,9341,SCF-10134,Instrument,No,36.958,140.129,59.2104491715678,237.499932289641,WSW,4/29/2011 8:28:07 PM,DOE,Description: ---;,SCF-10134_2011_04_30_12_28_140.n42,704,663,100,21.2,,InSituGammaSpec,,I-131,0.195,uCi/m2
225687,9341,SCF-10134,Instrument,No,36.958,140.129,59.2104491715678,237.499932289641,WSW,4/29/2011 8:28:07 PM,DOE,Description: ---;,SCF-10134_2011_04_30_12_28_140.n42,704,663,100,113,,InSituGammaSpec,,I-132,0.00425,uCi/m2
225689,9341,SCF-10134,Instrument,No,36.958,140.129,59.2104491715678,237.499932289641,WSW,4/29/2011 8:28:07 PM,DOE,Description: ---;,SCF-10134_2011_04_30_12_28_140.n42,704,663,100,0,,InSituGammaSpec,,I-133,0,uCi/m2
225691,9341,SCF-10134,Instrument,No,36.958,140.129,59.2104491715678,237.499932289641,WSW,4/29/2011 8:28:07 PM,DOE,Description: ---;,SCF-10134_2011_04_30_12_28_140.n42,704,663,100,27.5,,InSituGammaSpec,,Te-129m,1.04,uCi/m2
225693,9341,SCF-10134,Instrument,No,36.958,140.129,59.2104491715678,237.499932289641,WSW,4/29/2011 8:28:07 PM,DOE,Description: ---;,SCF-10134_2011_04_30_12_28_140.n42,704,663,100,0,,InSituGammaSpec,,Te-132,0,uCi/m2
225695,9341,SCF-10134,Instrument,No,36.958,140.129,59.2104491715678,237.499932289641,WSW,4/29/2011 8:28:07 PM,DOE,Description: ---;,SCF-10134_2011_04_30_12_28_140.n42,704,663,100,20,,InSituGammaSpec,,Cs-134,2.83,uCi/m2
225697,9341,SCF-10134,Instrument,No,36.958,140.129,59.2104491715678,237.499932289641,WSW,4/29/2011 8:28:07 PM,DOE,Description: ---;,SCF-10134_2011_04_30_12_28_140.n42,704,663,100,23.1,,InSituGammaSpec,,Cs-136,0.0585,uCi/m2
225699,9341,SCF-10134,Instrument,No,36.958,140.129,59.2104491715678,237.499932289641,WSW,4/29/2011 8:28:07 PM,DOE,Description: ---;,SCF-10134_2011_04_30_12_28_140.n42,704,663,100,20.1,,InSituGammaSpec,,Cs-137,2.78,uCi/m2
225701,9341,SCF-10134,Instrument,No,36.958,140.129,59.2104491715678,237.499932289641,WSW,4/29/2011 8:28:07 PM,DOE,Description: ---;,SCF-10134_2011_04_30_12_28_140.n42,704,663,100,43.1,,InSituGammaSpec,,La-140,0.013,uCi/m2
225703,9341,SCF-10134,Instrument,No,36.958,140.129,59.2104491715678,237.499932289641,WSW,4/29/2011 8:28:07 PM,DOE,Description: ---;,SCF-10134_2011_04_30_12_28_140.n42,704,663,100,52.4,,InSituGammaSpec,,Ag-110m,0.00991,uCi/m2
225705,9341,SCF-10134,Instrument,No,36.958,140.129,59.2104491715678,237.499932289641,WSW,4/29/2011 8:28:07 PM,DOE,Description: ---;,SCF-10134_2011_04_30_12_28_140.n42,704,663,100,50.6,,InSituGammaSpec,,Nb-95,0.0116,uCi/m2
225707,9339,SCF-10135,Instrument,No,37.052,140.194,52.7856463943298,241.296773570882,WSW,4/29/2011 9:50:33 PM,DOE,Description: ---;,SCF-10135_2011_04_30_13_59_430.n42,972,922,100,21,,InSituGammaSpec,,I-131,0.163,uCi/m2
225709,9339,SCF-10135,Instrument,No,37.052,140.194,52.7856463943298,241.296773570882,WSW,4/29/2011 9:50:33 PM,DOE,Description: ---;,SCF-10135_2011_04_30_13_59_430.n42,972,922,100,0,,InSituGammaSpec,,I-132,0,uCi/m2
225711,9339,SCF-10135,Instrument,No,37.052,140.194,52.7856463943298,241.296773570882,WSW,4/29/2011 9:50:33 PM,DOE,Description: ---;,SCF-10135_2011_04_30_13_59_430.n42,972,922,100,108,,InSituGammaSpec,,I-133,0.00862,uCi/m2
225713,9339,SCF-10135,Instrument,No,37.052,140.194,52.7856463943298,241.296773570882,WSW,4/29/2011 9:50:33 PM,DOE,Description: ---;,SCF-10135_2011_04_30_13_59_430.n42,972,922,100,34.5,,InSituGammaSpec,,Te-129m,0.478,uCi/m2
225715,9339,SCF-10135,Instrument,No,37.052,140.194,52.7856463943298,241.296773570882,WSW,4/29/2011 9:50:33 PM,DOE,Description: ---;,SCF-10135_2011_04_30_13_59_430.n42,972,922,100,0,,InSituGammaSpec,,Te-132,0,uCi/m2
225717,9339,SCF-10135,Instrument,No,37.052,140.194,52.7856463943298,241.296773570882,WSW,4/29/2011 9:50:33 PM,DOE,Description: ---;,SCF-10135_2011_04_30_13_59_430.n42,972,922,100,20,,InSituGammaSpec,,Cs-134,2.07,uCi/m2
225719,9339,SCF-10135,Instrument,No,37.052,140.194,52.7856463943298,241.296773570882,WSW,4/29/2011 9:50:33 PM,DOE,Description: ---;,SCF-10135_2011_04_30_13_59_430.n42,972,922,100,23.6,,InSituGammaSpec,,Cs-136,0.0378,uCi/m2
225721,9339,SCF-10135,Instrument,No,37.052,140.194,52.7856463943298,241.296773570882,WSW,4/29/2011 9:50:33 PM,DOE,Description: ---;,SCF-10135_2011_04_30_13_59_430.n42,972,922,100,20.1,,InSituGammaSpec,,Cs-137,2.05,uCi/m2
225723,9339,SCF-10135,Instrument,No,37.052,140.194,52.7856463943298,241.296773570882,WSW,4/29/2011 9:50:33 PM,DOE,Description: ---;,SCF-10135_2011_04_30_13_59_430.n42,972,922,100,47.4,,InSituGammaSpec,,La-140,0.00913,uCi/m2
225725,9339,SCF-10135,Instrument,No,37.052,140.194,52.7856463943298,241.296773570882,WSW,4/29/2011 9:50:33 PM,DOE,Description: ---;,SCF-10135_2011_04_30_13_59_430.n42,972,922,100,42.2,,InSituGammaSpec,,Ag-110m,0.0102,uCi/m2
225727,9339,SCF-10135,Instrument,No,37.052,140.194,52.7856463943298,241.296773570882,WSW,4/29/2011 9:50:33 PM,DOE,Description: ---;,SCF-10135_2011_04_30_13_59_430.n42,972,922,100,82.6,,InSituGammaSpec,,Nb-95,0.00555,uCi/m2
225729,9337,SCF-10136,Instrument,No,37.068162,140.076031,58.085521764608,245.402677831921,WSW,4/29/2011 11:07:33 PM,DOE,Description: ---;,SCF-10136_2011_04_30_15_13_060.n42,614,597,100,21.9,,InSituGammaSpec,,I-131,0.117,uCi/m2
225731,9337,SCF-10136,Instrument,No,37.068162,140.076031,58.085521764608,245.402677831921,WSW,4/29/2011 11:07:33 PM,DOE,Description: ---;,SCF-10136_2011_04_30_15_13_060.n42,614,597,100,0,,InSituGammaSpec,,I-132,0,uCi/m2
225733,9337,SCF-10136,Instrument,No,37.068162,140.076031,58.085521764608,245.402677831921,WSW,4/29/2011 11:07:33 PM,DOE,Description: ---;,SCF-10136_2011_04_30_15_13_060.n42,614,597,100,0,,InSituGammaSpec,,I-133,0,uCi/m2
225735,9337,SCF-10136,Instrument,No,37.068162,140.076031,58.085521764608,245.402677831921,WSW,4/29/2011 11:07:33 PM,DOE,Description: ---;,SCF-10136_2011_04_30_15_13_060.n42,614,597,100,45.8,,InSituGammaSpec,,Te-129m,0.329,uCi/m2
225737,9337,SCF-10136,Instrument,No,37.068162,140.076031,58.085521764608,245.402677831921,WSW,4/29/2011 11:07:33 PM,DOE,Description: ---;,SCF-10136_2011_04_30_15_13_060.n42,614,597,100,0,,InSituGammaSpec,,Te-132,0,uCi/m2
225739,9337,SCF-10136,Instrument,No,37.068162,140.076031,58.085521764608,245.402677831921,WSW,4/29/2011 11:07:33 PM,DOE,Description: ---;,SCF-10136_2011_04_30_15_13_060.n42,614,597,100,20.1,,InSituGammaSpec,,Cs-134,1.3,uCi/m2
225741,9337,SCF-10136,Instrument,No,37.068162,140.076031,58.085521764608,245.402677831921,WSW,4/29/2011 11:07:33 PM,DOE,Description: ---;,SCF-10136_2011_04_30_15_13_060.n42,614,597,100,26.3,,InSituGammaSpec,,Cs-136,0.0254,uCi/m2
225743,9337,SCF-10136,Instrument,No,37.068162,140.076031,58.085521764608,245.402677831921,WSW,4/29/2011 11:07:33 PM,DOE,Description: ---;,SCF-10136_2011_04_30_15_13_060.n42,614,597,100,20.1,,InSituGammaSpec,,Cs-137,1.32,uCi/m2
225745,9337,SCF-10136,Instrument,No,37.068162,140.076031,58.085521764608,245.402677831921,WSW,4/29/2011 11:07:33 PM,DOE,Description: ---;,SCF-10136_2011_04_30_15_13_060.n42,614,597,100,95,,InSituGammaSpec,,La-140,0.00346,uCi/m2
225747,9337,SCF-10136,Instrument,No,37.068162,140.076031,58.085521764608,245.402677831921,WSW,4/29/2011 11:07:33 PM,DOE,Description: ---;,SCF-10136_2011_04_30_15_13_060.n42,614,597,100,84.4,,InSituGammaSpec,,Ag-110m,0.00463,uCi/m2
225749,9337,SCF-10136,Instrument,No,37.068162,140.076031,58.085521764608,245.402677831921,WSW,4/29/2011 11:07:33 PM,DOE,Description: ---;,SCF-10136_2011_04_30_15_13_060.n42,614,597,100,97.1,,InSituGammaSpec,,Nb-95,0.00444,uCi/m2
225751,9351,SCF-10140,Instrument,No,36.932036,139.918241,70.1370588143861,241.474461413698,WSW,4/30/2011 6:29:03 PM,DOE,Description: ---;,2011_05_01_SCF-10140.spc,600,600,100,21.9,,InSituGammaSpec,,I-131,0.173,uCi/m2
225753,9351,SCF-10140,Instrument,No,36.932036,139.918241,70.1370588143861,241.474461413698,WSW,4/30/2011 6:29:03 PM,DOE,Description: ---;,2011_05_01_SCF-10140.spc,600,600,100,0,,InSituGammaSpec,,I-132,0,uCi/m2
225755,9351,SCF-10140,Instrument,No,36.932036,139.918241,70.1370588143861,241.474461413698,WSW,4/30/2011 6:29:03 PM,DOE,Description: ---;,2011_05_01_SCF-10140.spc,600,600,100,0,,InSituGammaSpec,,I-133,0,uCi/m2
225757,9351,SCF-10140,Instrument,No,36.932036,139.918241,70.1370588143861,241.474461413698,WSW,4/30/2011 6:29:03 PM,DOE,Description: ---;,2011_05_01_SCF-10140.spc,600,600,100,32.6,,InSituGammaSpec,,Te-129m,0.856,uCi/m2
225759,9351,SCF-10140,Instrument,No,36.932036,139.918241,70.1370588143861,241.474461413698,WSW,4/30/2011 6:29:03 PM,DOE,Description: ---;,2011_05_01_SCF-10140.spc,600,600,100,0,,InSituGammaSpec,,Te-132,0,uCi/m2
225761,9351,SCF-10140,Instrument,No,36.932036,139.918241,70.1370588143861,241.474461413698,WSW,4/30/2011 6:29:03 PM,DOE,Description: ---;,2011_05_01_SCF-10140.spc,600,600,100,20,,InSituGammaSpec,,Cs-134,3.11,uCi/m2
225763,9351,SCF-10140,Instrument,No,36.932036,139.918241,70.1370588143861,241.474461413698,WSW,4/30/2011 6:29:03 PM,DOE,Description: ---;,2011_05_01_SCF-10140.spc,600,600,100,23.3,,InSituGammaSpec,,Cs-136,0.0621,uCi/m2
225765,9351,SCF-10140,Instrument,No,36.932036,139.918241,70.1370588143861,241.474461413698,WSW,4/30/2011 6:29:03 PM,DOE,Description: ---;,2011_05_01_SCF-10140.spc,600,600,100,20.1,,InSituGammaSpec,,Cs-137,3.19,uCi/m2
225767,9351,SCF-10140,Instrument,No,36.932036,139.918241,70.1370588143861,241.474461413698,WSW,4/30/2011 6:29:03 PM,DOE,Description: ---;,2011_05_01_SCF-10140.spc,600,600,100,37.7,,InSituGammaSpec,,La-140,0.0174,uCi/m2
225769,9351,SCF-10140,Instrument,No,36.932036,139.918241,70.1370588143861,241.474461413698,WSW,4/30/2011 6:29:03 PM,DOE,Description: ---;,2011_05_01_SCF-10140.spc,600,600,100,44.8,,InSituGammaSpec,,Ag-110m,0.0155,uCi/m2
225771,9351,SCF-10140,Instrument,No,36.932036,139.918241,70.1370588143861,241.474461413698,WSW,4/30/2011 6:29:03 PM,DOE,Description: ---;,2011_05_01_SCF-10140.spc,600,600,100,48.5,,InSituGammaSpec,,Nb-95,0.0136,uCi/m2
225773,9349,SCF-10141,Instrument,No,36.987984,139.956749,66.4404900806189,243.494190272747,WSW,4/30/2011 7:03:14 PM,DOE,Description: ---;,2011_05_01_SCF-10141.spc,600,600,100,22.1,,InSituGammaSpec,,I-131,0.125,uCi/m2
225775,9349,SCF-10141,Instrument,No,36.987984,139.956749,66.4404900806189,243.494190272747,WSW,4/30/2011 7:03:14 PM,DOE,Description: ---;,2011_05_01_SCF-10141.spc,600,600,100,0,,InSituGammaSpec,,I-132,0,uCi/m2
225777,9349,SCF-10141,Instrument,No,36.987984,139.956749,66.4404900806189,243.494190272747,WSW,4/30/2011 7:03:14 PM,DOE,Description: ---;,2011_05_01_SCF-10141.spc,600,600,100,0,,InSituGammaSpec,,I-133,0,uCi/m2
225779,9349,SCF-10141,Instrument,No,36.987984,139.956749,66.4404900806189,243.494190272747,WSW,4/30/2011 7:03:14 PM,DOE,Description: ---;,2011_05_01_SCF-10141.spc,600,600,100,34.4,,InSituGammaSpec,,Te-129m,0.529,uCi/m2
225781,9349,SCF-10141,Instrument,No,36.987984,139.956749,66.4404900806189,243.494190272747,WSW,4/30/2011 7:03:14 PM,DOE,Description: ---;,2011_05_01_SCF-10141.spc,600,600,100,0,,InSituGammaSpec,,Te-132,0,uCi/m2
225783,9349,SCF-10141,Instrument,No,36.987984,139.956749,66.4404900806189,243.494190272747,WSW,4/30/2011 7:03:14 PM,DOE,Description: ---;,2011_05_01_SCF-10141.spc,600,600,100,20.1,,InSituGammaSpec,,Cs-134,1.85,uCi/m2
225785,9349,SCF-10141,Instrument,No,36.987984,139.956749,66.4404900806189,243.494190272747,WSW,4/30/2011 7:03:14 PM,DOE,Description: ---;,2011_05_01_SCF-10141.spc,600,600,100,25.8,,InSituGammaSpec,,Cs-136,0.0318,uCi/m2
225787,9349,SCF-10141,Instrument,No,36.987984,139.956749,66.4404900806189,243.494190272747,WSW,4/30/2011 7:03:14 PM,DOE,Description: ---;,2011_05_01_SCF-10141.spc,600,600,100,20.1,,InSituGammaSpec,,Cs-137,1.85,uCi/m2
225789,9349,SCF-10141,Instrument,No,36.987984,139.956749,66.4404900806189,243.494190272747,WSW,4/30/2011 7:03:14 PM,DOE,Description: ---;,2011_05_01_SCF-10141.spc,600,600,100,80.2,,InSituGammaSpec,,La-140,0.00476,uCi/m2
225791,9349,SCF-10141,Instrument,No,36.987984,139.956749,66.4404900806189,243.494190272747,WSW,4/30/2011 7:03:14 PM,DOE,Description: ---;,2011_05_01_SCF-10141.spc,600,600,100,64,,InSituGammaSpec,,Ag-110m,0.00528,uCi/m2
225793,9349,SCF-10141,Instrument,No,36.987984,139.956749,66.4404900806189,243.494190272747,WSW,4/30/2011 7:03:14 PM,DOE,Description: ---;,2011_05_01_SCF-10141.spc,600,600,100,74,,InSituGammaSpec,,Nb-95,0.00707,uCi/m2
225795,9347,SCF-10142,Instrument,No,36.960616,140.020767,64.2279433314335,240.549948360617,WSW,4/30/2011 8:10:46 PM,DOE,Description: ---;,2011_05_01_SCF-10142.spc,600,600,100,21.6,,InSituGammaSpec,,I-131,0.163,uCi/m2
225797,9347,SCF-10142,Instrument,No,36.960616,140.020767,64.2279433314335,240.549948360617,WSW,4/30/2011 8:10:46 PM,DOE,Description: ---;,2011_05_01_SCF-10142.spc,600,600,100,0,,InSituGammaSpec,,I-132,0,uCi/m2
225799,9347,SCF-10142,Instrument,No,36.960616,140.020767,64.2279433314335,240.549948360617,WSW,4/30/2011 8:10:46 PM,DOE,Description: ---;,2011_05_01_SCF-10142.spc,600,600,100,0,,InSituGammaSpec,,I-133,0,uCi/m2
225801,9347,SCF-10142,Instrument,No,36.960616,140.020767,64.2279433314335,240.549948360617,WSW,4/30/2011 8:10:46 PM,DOE,Description: ---;,2011_05_01_SCF-10142.spc,600,600,100,35.2,,InSituGammaSpec,,Te-129m,0.677,uCi/m2
225803,9347,SCF-10142,Instrument,No,36.960616,140.020767,64.2279433314335,240.549948360617,WSW,4/30/2011 8:10:46 PM,DOE,Description: ---;,2011_05_01_SCF-10142.spc,600,600,100,0,,InSituGammaSpec,,Te-132,0,uCi/m2
225805,9347,SCF-10142,Instrument,No,36.960616,140.020767,64.2279433314335,240.549948360617,WSW,4/30/2011 8:10:46 PM,DOE,Description: ---;,2011_05_01_SCF-10142.spc,600,600,100,20.1,,InSituGammaSpec,,Cs-134,2.25,uCi/m2
225807,9347,SCF-10142,Instrument,No,36.960616,140.020767,64.2279433314335,240.549948360617,WSW,4/30/2011 8:10:46 PM,DOE,Description: ---;,2011_05_01_SCF-10142.spc,600,600,100,24.5,,InSituGammaSpec,,Cs-136,0.0421,uCi/m2
225809,9347,SCF-10142,Instrument,No,36.960616,140.020767,64.2279433314335,240.549948360617,WSW,4/30/2011 8:10:46 PM,DOE,Description: ---;,2011_05_01_SCF-10142.spc,600,600,100,20.1,,InSituGammaSpec,,Cs-137,2.24,uCi/m2
225811,9347,SCF-10142,Instrument,No,36.960616,140.020767,64.2279433314335,240.549948360617,WSW,4/30/2011 8:10:46 PM,DOE,Description: ---;,2011_05_01_SCF-10142.spc,600,600,100,49.3,,InSituGammaSpec,,La-140,0.0106,uCi/m2
225813,9347,SCF-10142,Instrument,No,36.960616,140.020767,64.2279433314335,240.549948360617,WSW,4/30/2011 8:10:46 PM,DOE,Description: ---;,2011_05_01_SCF-10142.spc,600,600,100,0,,InSituGammaSpec,,Ag-110m,0,uCi/m2
225815,9347,SCF-10142,Instrument,No,36.960616,140.020767,64.2279433314335,240.549948360617,WSW,4/30/2011 8:10:46 PM,DOE,Description: ---;,2011_05_01_SCF-10142.spc,600,600,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
225817,9345,SCF-10143,Instrument,No,36.941632,139.988654,66.4219739696725,240.336914740406,WSW,4/30/2011 8:50:00 PM,DOE,Description: ---;,2011_05_01_SCF-10143.spc,600,584,100,22,,InSituGammaSpec,,I-131,0.133,uCi/m2
225819,9345,SCF-10143,Instrument,No,36.941632,139.988654,66.4219739696725,240.336914740406,WSW,4/30/2011 8:50:00 PM,DOE,Description: ---;,2011_05_01_SCF-10143.spc,600,584,100,0,,InSituGammaSpec,,I-132,0,uCi/m2
225821,9345,SCF-10143,Instrument,No,36.941632,139.988654,66.4219739696725,240.336914740406,WSW,4/30/2011 8:50:00 PM,DOE,Description: ---;,2011_05_01_SCF-10143.spc,600,584,100,0,,InSituGammaSpec,,I-133,0,uCi/m2
225823,9345,SCF-10143,Instrument,No,36.941632,139.988654,66.4219739696725,240.336914740406,WSW,4/30/2011 8:50:00 PM,DOE,Description: ---;,2011_05_01_SCF-10143.spc,600,584,100,31.7,,InSituGammaSpec,,Te-129m,0.729,uCi/m2
225825,9345,SCF-10143,Instrument,No,36.941632,139.988654,66.4219739696725,240.336914740406,WSW,4/30/2011 8:50:00 PM,DOE,Description: ---;,2011_05_01_SCF-10143.spc,600,584,100,0,,InSituGammaSpec,,Te-132,0,uCi/m2
225827,9345,SCF-10143,Instrument,No,36.941632,139.988654,66.4219739696725,240.336914740406,WSW,4/30/2011 8:50:00 PM,DOE,Description: ---;,2011_05_01_SCF-10143.spc,600,584,100,20.1,,InSituGammaSpec,,Cs-134,2,uCi/m2
225829,9345,SCF-10143,Instrument,No,36.941632,139.988654,66.4219739696725,240.336914740406,WSW,4/30/2011 8:50:00 PM,DOE,Description: ---;,2011_05_01_SCF-10143.spc,600,584,100,25.9,,InSituGammaSpec,,Cs-136,0.0326,uCi/m2
225831,9345,SCF-10143,Instrument,No,36.941632,139.988654,66.4219739696725,240.336914740406,WSW,4/30/2011 8:50:00 PM,DOE,Description: ---;,2011_05_01_SCF-10143.spc,600,584,100,20.1,,InSituGammaSpec,,Cs-137,2.05,uCi/m2
225833,9345,SCF-10143,Instrument,No,36.941632,139.988654,66.4219739696725,240.336914740406,WSW,4/30/2011 8:50:00 PM,DOE,Description: ---;,2011_05_01_SCF-10143.spc,600,584,100,43.7,,InSituGammaSpec,,La-140,0.0119,uCi/m2
225835,9345,SCF-10143,Instrument,No,36.941632,139.988654,66.4219739696725,240.336914740406,WSW,4/30/2011 8:50:00 PM,DOE,Description: ---;,2011_05_01_SCF-10143.spc,600,584,100,67.9,,InSituGammaSpec,,Ag-110m,0.00728,uCi/m2
225837,9345,SCF-10143,Instrument,No,36.941632,139.988654,66.4219739696725,240.336914740406,WSW,4/30/2011 8:50:00 PM,DOE,Description: ---;,2011_05_01_SCF-10143.spc,600,584,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
225839,9373,SCF-10144,Instrument,No,36.785485,139.94286,74.4655396503491,234.135525712998,SW,5/1/2011 6:29:13 PM,DOE,,2011_05_02_SCF-10144.spc,613,604,100,23.1,,InSituGammaSpec,,I-131,0.0636,uCi/m2
225841,9373,SCF-10144,Instrument,No,36.785485,139.94286,74.4655396503491,234.135525712998,SW,5/1/2011 6:29:13 PM,DOE,,2011_05_02_SCF-10144.spc,613,604,100,0,,InSituGammaSpec,,I-132,0,uCi/m2
225843,9373,SCF-10144,Instrument,No,36.785485,139.94286,74.4655396503491,234.135525712998,SW,5/1/2011 6:29:13 PM,DOE,,2011_05_02_SCF-10144.spc,613,604,100,0,,InSituGammaSpec,,I-133,0,uCi/m2
225845,9373,SCF-10144,Instrument,No,36.785485,139.94286,74.4655396503491,234.135525712998,SW,5/1/2011 6:29:13 PM,DOE,,2011_05_02_SCF-10144.spc,613,604,100,74,,InSituGammaSpec,,Te-129m,0.127,uCi/m2
